f_timestamp,f_id,cluster_data,heading,status
2025-03-14 11:57:43.104,6979,"[[551,1522,139], ]",275,"DRIVING"
2025-03-14 11:57:43.105,6980,"[[497,1429,142], ]",275,"DRIVING"
2025-03-14 11:57:43.105,6981,"[[543,1391,140], ]",275,"DRIVING"
2025-03-14 11:57:43.106,6982,"[[522,1767,200], ]",275,"DRIVING"
2025-03-14 11:57:43.107,6983,"[[532,1485,52], ]",275,"DRIVING"
2025-03-14 11:57:43.144,6984,"[[420,1674,145], ]",275,"DRIVING"
2025-03-14 11:57:43.145,6985,"[[496,1423,142], ]",275,"DRIVING"
2025-03-14 11:57:43.145,6986,"[[537,1453,151], ]",275,"DRIVING"
2025-03-14 11:57:43.147,6987,"[[547,1511,139], ]",275,"DRIVING"
2025-03-14 11:57:43.147,6988,"[[518,1555,149], ]",275,"DRIVING"
2025-03-14 11:57:43.148,6989,"[[539,1381,140], ]",275,"DRIVING"
2025-03-14 11:57:43.150,6990,"[[395,1437,141], ]",275,"DRIVING"
2025-03-14 11:57:43.184,6991,"[[416,1665,145], ]",275,"DRIVING"
2025-03-14 11:57:43.185,6992,"[[534,1445,151], ]",275,"DRIVING"
2025-03-14 11:57:43.185,6993,"[[542,1501,139], ]",275,"DRIVING"
2025-03-14 11:57:43.186,6994,"[[493,1413,142], ]",275,"DRIVING"
2025-03-14 11:57:43.187,6995,"[[535,1375,140], ]",275,"DRIVING"
2025-03-14 11:57:43.188,6996,"[[515,1552,149], ]",275,"DRIVING"
2025-03-14 11:57:43.190,6997,"[[396,1433,141], ]",275,"DRIVING"
2025-03-14 11:57:43.223,6998,"[[412,1657,145], ]",275,"DRIVING"
2025-03-14 11:57:43.224,6999,"[[530,1437,151], ]",275,"DRIVING"
2025-03-14 11:57:43.224,7000,"[[488,1404,142], ]",275,"DRIVING"
2025-03-14 11:57:43.225,7001,"[[536,1489,139], ]",275,"DRIVING"
2025-03-14 11:57:43.225,7002,"[[532,1365,140], ]",275,"DRIVING"
2025-03-14 11:57:43.226,7003,"[[514,1547,149], ]",275,"DRIVING"
2025-03-14 11:57:43.227,7004,"[[397,1431,141], ]",275,"DRIVING"
2025-03-14 11:57:43.263,7005,"[[410,1647,145], ]",275,"DRIVING"
2025-03-14 11:57:43.264,7006,"[[526,1429,151], ]",275,"DRIVING"
2025-03-14 11:57:43.264,7007,"[[532,1479,139], ]",275,"DRIVING"
2025-03-14 11:57:43.265,7008,"[[484,1396,142], ]",275,"DRIVING"
2025-03-14 11:57:43.265,7009,"[[529,1355,140], ]",275,"DRIVING"
2025-03-14 11:57:43.265,7010,"[[510,1542,149], ]",275,"DRIVING"
2025-03-14 11:57:43.266,7011,"[[517,1454,52], ]",275,"DRIVING"
2025-03-14 11:57:43.266,7012,"[[399,1430,141], ]",275,"DRIVING"
2025-03-14 11:57:43.267,7013,"[[455,1328,50], ]",275,"DRIVING"
2025-03-14 11:57:43.303,7014,"[[410,1635,145], ]",275,"DRIVING"
2025-03-14 11:57:43.304,7015,"[[522,1420,151], ]",275,"DRIVING"
2025-03-14 11:57:43.305,7016,"[[529,1470,139], ]",275,"DRIVING"
2025-03-14 11:57:43.306,7017,"[[480,1388,142], ]",275,"DRIVING"
2025-03-14 11:57:43.306,7018,"[[523,1348,140], ]",275,"DRIVING"
2025-03-14 11:57:43.307,7019,"[[507,1536,149], ]",275,"DRIVING"
2025-03-14 11:57:43.308,7020,"[[513,1445,52], [514,1446,139], ]",276,"DRIVING"
2025-03-14 11:57:43.308,7021,"[[399,1425,141], ]",275,"DRIVING"
2025-03-14 11:57:43.309,7022,"[[453,1323,50], ]",275,"DRIVING"
2025-03-14 11:57:43.343,7023,"[[408,1622,145], ]",275,"DRIVING"
2025-03-14 11:57:43.343,7024,"[[519,1412,151], ]",275,"DRIVING"
2025-03-14 11:57:43.344,7025,"[[521,1457,139], ]",275,"DRIVING"
2025-03-14 11:57:43.345,7026,"[[476,1380,142], ]",275,"DRIVING"
2025-03-14 11:57:43.346,7027,"[[520,1339,140], ]",275,"DRIVING"
2025-03-14 11:57:43.347,7028,"[[503,1531,149], ]",275,"DRIVING"
2025-03-14 11:57:43.348,7029,"[[509,1437,52], ]",275,"DRIVING"
2025-03-14 11:57:43.349,7030,"[[399,1422,141], [399,1420,141], ]",276,"DRIVING"
2025-03-14 11:57:43.349,7031,"[[455,1311,50], ]",275,"DRIVING"
2025-03-14 11:57:43.381,7032,"[[407,1606,145], ]",275,"DRIVING"
2025-03-14 11:57:43.382,7033,"[[471,1373,142], ]",275,"DRIVING"
2025-03-14 11:57:43.383,7034,"[[514,1403,151], ]",275,"DRIVING"
2025-03-14 11:57:43.384,7035,"[[516,1329,140], ]",275,"DRIVING"
2025-03-14 11:57:43.385,7036,"[[501,1733,200], ]",275,"DRIVING"
2025-03-14 11:57:43.385,7037,"[[504,1429,52], ]",275,"DRIVING"
2025-03-14 11:57:43.387,7038,"[[449,1309,50], ]",275,"DRIVING"
2025-03-14 11:57:43.423,7039,"[[406,1595,145], ]",275,"DRIVING"
2025-03-14 11:57:43.423,7040,"[[510,1395,151], ]",275,"DRIVING"
2025-03-14 11:57:43.424,7041,"[[508,1435,139], ]",275,"DRIVING"
2025-03-14 11:57:43.424,7042,"[[467,1364,142], ]",275,"DRIVING"
2025-03-14 11:57:43.425,7043,"[[511,1321,140], ]",275,"DRIVING"
2025-03-14 11:57:43.425,7044,"[[500,1420,52], ]",275,"DRIVING"
2025-03-14 11:57:43.426,7045,"[[400,1417,141], ]",275,"DRIVING"
2025-03-14 11:57:43.461,7046,"[[406,1580,145], ]",224,"DRIVING"
2025-03-14 11:57:43.463,7047,"[[506,1387,151], ]",224,"DRIVING"
2025-03-14 11:57:43.463,7048,"[[500,1423,139], ]",224,"DRIVING"
2025-03-14 11:57:43.464,7049,"[[463,1355,142], ]",224,"DRIVING"
2025-03-14 11:57:43.464,7050,"[[506,1311,140], ]",224,"DRIVING"
2025-03-14 11:57:43.464,7051,"[[489,1720,200], ]",224,"DRIVING"
2025-03-14 11:57:43.465,7052,"[[494,1523,149], ]",224,"DRIVING"
2025-03-14 11:57:43.465,7053,"[[496,1411,52], ]",224,"DRIVING"
2025-03-14 11:57:43.465,7054,"[[401,1415,141], ]",224,"DRIVING"
2025-03-14 11:57:43.466,7055,"[[443,1305,50], ]",224,"DRIVING"
2025-03-14 11:57:43.502,7056,"[[407,1566,145], ]",224,"DRIVING"
2025-03-14 11:57:43.502,7057,"[[501,1378,151], ]",224,"DRIVING"
2025-03-14 11:57:43.503,7058,"[[492,1411,139], ]",224,"DRIVING"
2025-03-14 11:57:43.504,7059,"[[502,1302,140], ]",224,"DRIVING"
2025-03-14 11:57:43.504,7060,"[[458,1347,142], ]",224,"DRIVING"
2025-03-14 11:57:43.505,7061,"[[491,1402,52], ]",224,"DRIVING"
2025-03-14 11:57:43.506,7062,"[[402,1411,141], ]",224,"DRIVING"
2025-03-14 11:57:43.538,7063,"[[404,1555,145], ]",224,"DRIVING"
2025-03-14 11:57:43.539,7064,"[[442,1303,50], ]",224,"DRIVING"
2025-03-14 11:57:43.539,7065,"[[455,1339,142], ]",224,"DRIVING"
2025-03-14 11:57:43.539,7066,"[[495,1369,151], ]",224,"DRIVING"
2025-03-14 11:57:43.540,7067,"[[484,1399,139], ]",224,"DRIVING"
2025-03-14 11:57:43.540,7068,"[[497,1291,140], ]",224,"DRIVING"
2025-03-14 11:57:43.541,7069,"[[486,1393,52], ]",224,"DRIVING"
2025-03-14 11:57:43.542,7070,"[[487,1511,149], ]",224,"DRIVING"
2025-03-14 11:57:43.578,7071,"[[439,1297,50], ]",224,"DRIVING"
2025-03-14 11:57:43.579,7072,"[[477,1388,139], ]",224,"DRIVING"
2025-03-14 11:57:43.579,7073,"[[450,1330,142], [451,1330,52], ]",225,"DRIVING"
2025-03-14 11:57:43.580,7074,"[[490,1360,151], ]",224,"DRIVING"
2025-03-14 11:57:43.581,7075,"[[493,1283,140], ]",224,"DRIVING"
2025-03-14 11:57:43.582,7076,"[[481,1505,149], ]",224,"DRIVING"
2025-03-14 11:57:43.582,7077,"[[481,1384,52], ]",224,"DRIVING"
2025-03-14 11:57:43.615,7078,"[[397,1533,145], ]",224,"DRIVING"
2025-03-14 11:57:43.616,7079,"[[437,1294,50], ]",224,"DRIVING"
2025-03-14 11:57:43.617,7080,"[[446,1321,142], [446,1321,52], ]",208,"DRIVING"
2025-03-14 11:57:43.618,7081,"[[471,1379,139], ]",224,"DRIVING"
2025-03-14 11:57:43.619,7082,"[[485,1351,151], ]",224,"DRIVING"
2025-03-14 11:57:43.619,7083,"[[474,1697,200], ]",224,"DRIVING"
2025-03-14 11:57:43.620,7084,"[[488,1273,140], ]",224,"DRIVING"
2025-03-14 11:57:43.621,7085,"[[476,1375,52], ]",224,"DRIVING"
2025-03-14 11:57:43.659,7086,"[[432,1288,50], ]",224,"DRIVING"
2025-03-14 11:57:43.659,7087,"[[464,1368,139], ]",224,"DRIVING"
2025-03-14 11:57:43.660,7088,"[[483,1266,140], ]",224,"DRIVING"
2025-03-14 11:57:43.661,7089,"[[457,1675,200], ]",224,"DRIVING"
2025-03-14 11:57:43.661,7090,"[[471,1366,52], ]",224,"DRIVING"
2025-03-14 11:57:43.695,7091,"[[398,1392,141], ]",224,"DRIVING"
2025-03-14 11:57:43.696,7092,"[[427,1283,50], ]",224,"DRIVING"
2025-03-14 11:57:43.697,7093,"[[474,1335,151], ]",224,"DRIVING"
2025-03-14 11:57:43.697,7094,"[[453,1355,139], ]",224,"DRIVING"
2025-03-14 11:57:43.698,7095,"[[478,1257,140], ]",224,"DRIVING"
2025-03-14 11:57:43.698,7096,"[[437,1303,142], [436,1303,52], ]",208,"DRIVING"
2025-03-14 11:57:43.699,7097,"[[457,1666,200], ]",224,"DRIVING"
2025-03-14 11:57:43.699,7098,"[[467,1358,52], ]",224,"DRIVING"
2025-03-14 11:57:43.731,7099,"[[386,1501,145], [386,1501,200], ]",208,"DRIVING"
2025-03-14 11:57:43.732,7100,"[[395,1385,141], ]",224,"DRIVING"
2025-03-14 11:57:43.733,7101,"[[445,1344,139], ]",224,"DRIVING"
2025-03-14 11:57:43.733,7102,"[[432,1295,142], ]",224,"DRIVING"
2025-03-14 11:57:43.735,7103,"[[473,1248,140], ]",224,"DRIVING"
2025-03-14 11:57:43.735,7104,"[[449,1654,200], ]",224,"DRIVING"
2025-03-14 11:57:43.736,7105,"[[462,1349,52], ]",224,"DRIVING"
2025-03-14 11:57:43.773,7106,"[[382,1491,145], ]",224,"DRIVING"
2025-03-14 11:57:43.774,7107,"[[416,1270,50], ]",224,"DRIVING"
2025-03-14 11:57:43.775,7108,"[[463,1316,151], ]",224,"DRIVING"
2025-03-14 11:57:43.775,7109,"[[428,1285,142], ]",224,"DRIVING"
2025-03-14 11:57:43.775,7110,"[[436,1331,139], ]",224,"DRIVING"
2025-03-14 11:57:43.776,7111,"[[467,1240,140], ]",224,"DRIVING"
2025-03-14 11:57:43.812,7112,"[[378,1482,145], ]",224,"DRIVING"
2025-03-14 11:57:43.813,7113,"[[457,1340,52], ]",224,"DRIVING"
2025-03-14 11:57:43.813,7114,"[[447,1645,200], ]",224,"DRIVING"
2025-03-14 11:57:43.814,7115,"[[409,1263,50], ]",224,"DRIVING"
2025-03-14 11:57:43.814,7116,"[[428,1320,139], ]",224,"DRIVING"
2025-03-14 11:57:43.815,7117,"[[461,1230,140], ]",224,"DRIVING"
2025-03-14 11:57:43.816,7118,"[[456,1306,151], ]",224,"DRIVING"
2025-03-14 11:57:43.851,7119,"[[447,1638,200], ]",224,"DRIVING"
2025-03-14 11:57:43.852,7120,"[[371,1473,145], ]",224,"DRIVING"
2025-03-14 11:57:43.852,7121,"[[382,1357,141], ]",224,"DRIVING"
2025-03-14 11:57:43.853,7122,"[[405,1257,50], ]",224,"DRIVING"
2025-03-14 11:57:43.854,7123,"[[450,1297,151], ]",224,"DRIVING"
2025-03-14 11:57:43.854,7124,"[[419,1267,142], ]",224,"DRIVING"
2025-03-14 11:57:43.855,7125,"[[457,1221,140], ]",224,"DRIVING"
2025-03-14 11:57:43.855,7126,"[[421,1308,139], ]",224,"DRIVING"
2025-03-14 11:57:43.891,7127,"[[368,1461,145], ]",191,"DRIVING"
2025-03-14 11:57:43.893,7128,"[[431,1612,200], ]",191,"DRIVING"
2025-03-14 11:57:43.893,7129,"[[378,1348,141], ]",191,"DRIVING"
2025-03-14 11:57:43.894,7130,"[[398,1252,50], ]",191,"DRIVING"
2025-03-14 11:57:43.894,7131,"[[414,1297,139], ]",191,"DRIVING"
2025-03-14 11:57:43.895,7132,"[[444,1287,151], ]",191,"DRIVING"
2025-03-14 11:57:43.896,7133,"[[414,1256,142], ]",191,"DRIVING"
2025-03-14 11:57:43.896,7134,"[[451,1212,140], ]",191,"DRIVING"
2025-03-14 11:57:43.931,7135,"[[426,1602,200], ]",191,"DRIVING"
2025-03-14 11:57:43.932,7136,"[[363,1453,145], ]",191,"DRIVING"
2025-03-14 11:57:43.933,7137,"[[374,1340,141], ]",191,"DRIVING"
2025-03-14 11:57:43.933,7138,"[[392,1244,50], ]",191,"DRIVING"
2025-03-14 11:57:43.934,7139,"[[438,1277,151], ]",191,"DRIVING"
2025-03-14 11:57:43.934,7140,"[[408,1246,142], ]",191,"DRIVING"
2025-03-14 11:57:43.934,7141,"[[404,1286,139], ]",191,"DRIVING"
2025-03-14 11:57:43.971,7142,"[[415,1587,200], ]",191,"DRIVING"
2025-03-14 11:57:43.973,7143,"[[432,1269,151], ]",191,"DRIVING"
2025-03-14 11:57:43.974,7144,"[[402,1236,142], ]",191,"DRIVING"
2025-03-14 11:57:43.975,7145,"[[439,1195,140], ]",191,"DRIVING"
2025-03-14 11:57:44.011,7146,"[[402,1552,200], ]",191,"DRIVING"
2025-03-14 11:57:44.012,7147,"[[430,1293,52], ]",191,"DRIVING"
2025-03-14 11:57:44.013,7148,"[[366,1320,141], ]",191,"DRIVING"
2025-03-14 11:57:44.014,7149,"[[426,1259,151], ]",191,"DRIVING"
2025-03-14 11:57:44.014,7150,"[[390,1265,139], ]",191,"DRIVING"
2025-03-14 11:57:44.015,7151,"[[398,1226,142], ]",191,"DRIVING"
2025-03-14 11:57:44.015,7152,"[[433,1187,140], ]",191,"DRIVING"
2025-03-14 11:57:44.051,7153,"[[398,1540,200], ]",191,"DRIVING"
2025-03-14 11:57:44.052,7154,"[[425,1284,52], ]",191,"DRIVING"
2025-03-14 11:57:44.054,7155,"[[419,1248,151], ]",191,"DRIVING"
2025-03-14 11:57:44.055,7156,"[[382,1255,139], ]",191,"DRIVING"
2025-03-14 11:57:44.055,7157,"[[393,1216,142], ]",191,"DRIVING"
2025-03-14 11:57:44.056,7158,"[[427,1178,140], ]",191,"DRIVING"
2025-03-14 11:57:44.089,7159,"[[397,1538,200], ]",191,"DRIVING"
2025-03-14 11:57:44.090,7160,"[[420,1274,52], ]",191,"DRIVING"
2025-03-14 11:57:44.090,7161,"[[349,1406,145], ]",191,"DRIVING"
2025-03-14 11:57:44.090,7162,"[[357,1301,141], ]",191,"DRIVING"
2025-03-14 11:57:44.091,7163,"[[368,1213,50], ]",191,"DRIVING"
2025-03-14 11:57:44.092,7164,"[[414,1239,151], ]",191,"DRIVING"
2025-03-14 11:57:44.093,7165,"[[388,1204,142], ]",191,"DRIVING"
2025-03-14 11:57:44.093,7166,"[[422,1167,140], ]",191,"DRIVING"
2025-03-14 11:57:44.128,7167,"[[344,1394,145], ]",191,"DRIVING"
2025-03-14 11:57:44.128,7168,"[[413,1264,52], ]",191,"DRIVING"
2025-03-14 11:57:44.129,7169,"[[351,1291,141], ]",191,"DRIVING"
2025-03-14 11:57:44.130,7170,"[[361,1202,50], ]",191,"DRIVING"
2025-03-14 11:57:44.130,7171,"[[408,1230,151], ]",191,"DRIVING"
2025-03-14 11:57:44.131,7172,"[[368,1232,139], ]",191,"DRIVING"
2025-03-14 11:57:44.132,7173,"[[381,1192,142], ]",191,"DRIVING"
2025-03-14 11:57:44.163,7174,"[[340,1385,145], ]",191,"DRIVING"
2025-03-14 11:57:44.163,7175,"[[389,1516,200], ]",191,"DRIVING"
2025-03-14 11:57:44.164,7176,"[[407,1253,52], ]",191,"DRIVING"
2025-03-14 11:57:44.164,7177,"[[347,1280,141], ]",191,"DRIVING"
2025-03-14 11:57:44.165,7178,"[[355,1193,50], ]",191,"DRIVING"
2025-03-14 11:57:44.165,7179,"[[378,1181,142], ]",191,"DRIVING"
2025-03-14 11:57:44.167,7180,"[[401,1219,151], ]",191,"DRIVING"
2025-03-14 11:57:44.167,7181,"[[412,1149,140], ]",191,"DRIVING"
2025-03-14 11:57:44.168,7182,"[[361,1221,139], ]",191,"DRIVING"
2025-03-14 11:57:44.204,7183,"[[336,1373,145], ]",191,"DRIVING"
2025-03-14 11:57:44.205,7184,"[[402,1244,52], ]",191,"DRIVING"
2025-03-14 11:57:44.206,7185,"[[350,1183,50], ]",191,"DRIVING"
2025-03-14 11:57:44.206,7186,"[[394,1208,151], ]",191,"DRIVING"
2025-03-14 11:57:44.207,7187,"[[355,1211,139], ]",191,"DRIVING"
2025-03-14 11:57:44.207,7188,"[[371,1170,142], [369,1170,52], ]",215,"DRIVING"
2025-03-14 11:57:44.246,7189,"[[380,1486,200], ]",191,"DRIVING"
2025-03-14 11:57:44.247,7190,"[[396,1233,52], ]",191,"DRIVING"
2025-03-14 11:57:44.247,7191,"[[337,1259,141], ]",191,"DRIVING"
2025-03-14 11:57:44.248,7192,"[[345,1174,50], ]",191,"DRIVING"
2025-03-14 11:57:44.249,7193,"[[388,1197,151], ]",191,"DRIVING"
2025-03-14 11:57:44.249,7194,"[[347,1200,139], ]",191,"DRIVING"
2025-03-14 11:57:44.250,7195,"[[366,1159,142], ]",191,"DRIVING"
2025-03-14 11:57:44.283,7196,"[[374,1470,200], ]",191,"DRIVING"
2025-03-14 11:57:44.283,7197,"[[327,1349,145], ]",191,"DRIVING"
2025-03-14 11:57:44.285,7198,"[[392,1223,52], ]",191,"DRIVING"
2025-03-14 11:57:44.285,7199,"[[332,1248,141], ]",191,"DRIVING"
2025-03-14 11:57:44.286,7200,"[[340,1164,50], ]",191,"DRIVING"
2025-03-14 11:57:44.287,7201,"[[383,1187,151], ]",191,"DRIVING"
2025-03-14 11:57:44.287,7202,"[[341,1189,139], ]",191,"DRIVING"
2025-03-14 11:57:44.288,7203,"[[361,1149,142], ]",191,"DRIVING"
2025-03-14 11:57:44.320,7204,"[[396,1121,140], ]",189,"DRIVING"
2025-03-14 11:57:44.321,7205,"[[323,1339,145], ]",189,"DRIVING"
2025-03-14 11:57:44.322,7206,"[[367,1455,200], ]",189,"DRIVING"
2025-03-14 11:57:44.323,7207,"[[386,1213,52], ]",189,"DRIVING"
2025-03-14 11:57:44.323,7208,"[[328,1237,141], ]",189,"DRIVING"
2025-03-14 11:57:44.324,7209,"[[358,1138,142], [358,1138,145], ]",213,"DRIVING"
2025-03-14 11:57:44.325,7210,"[[377,1176,151], ]",189,"DRIVING"
2025-03-14 11:57:44.360,7211,"[[319,1329,145], ]",189,"DRIVING"
2025-03-14 11:57:44.361,7212,"[[391,1112,140], ]",189,"DRIVING"
2025-03-14 11:57:44.361,7213,"[[364,1456,200], ]",189,"DRIVING"
2025-03-14 11:57:44.361,7214,"[[381,1202,52], ]",189,"DRIVING"
2025-03-14 11:57:44.362,7215,"[[324,1227,141], ]",189,"DRIVING"
2025-03-14 11:57:44.362,7216,"[[328,1144,50], [329,1143,142], ]",214,"DRIVING"
2025-03-14 11:57:44.362,7217,"[[368,1164,151], ]",189,"DRIVING"
2025-03-14 11:57:44.363,7218,"[[353,1127,142], ]",189,"DRIVING"
2025-03-14 11:57:44.400,7219,"[[386,1102,140], ]",189,"DRIVING"
2025-03-14 11:57:44.400,7220,"[[360,1444,200], ]",189,"DRIVING"
2025-03-14 11:57:44.400,7221,"[[375,1191,52], ]",189,"DRIVING"
2025-03-14 11:57:44.401,7222,"[[321,1215,141], ]",189,"DRIVING"
2025-03-14 11:57:44.401,7223,"[[323,1135,50], ]",189,"DRIVING"
2025-03-14 11:57:44.401,7224,"[[363,1152,151], ]",189,"DRIVING"
2025-03-14 11:57:44.402,7225,"[[347,1116,142], ]",189,"DRIVING"
2025-03-14 11:57:44.441,7226,"[[324,1156,139], ]",189,"DRIVING"
2025-03-14 11:57:44.442,7227,"[[382,1089,140], ]",189,"DRIVING"
2025-03-14 11:57:44.442,7228,"[[371,1181,52], ]",189,"DRIVING"
2025-03-14 11:57:44.443,7229,"[[318,1126,50], ]",189,"DRIVING"
2025-03-14 11:57:44.443,7230,"[[356,1141,151], ]",189,"DRIVING"
2025-03-14 11:57:44.480,7231,"[[318,1146,139], ]",189,"DRIVING"
2025-03-14 11:57:44.480,7232,"[[377,1080,140], ]",189,"DRIVING"
2025-03-14 11:57:44.481,7233,"[[344,1106,142], ]",189,"DRIVING"
2025-03-14 11:57:44.482,7234,"[[366,1170,52], ]",189,"DRIVING"
2025-03-14 11:57:44.483,7235,"[[317,1193,141], ]",189,"DRIVING"
2025-03-14 11:57:44.483,7236,"[[312,1116,50], ]",189,"DRIVING"
2025-03-14 11:57:44.483,7237,"[[350,1129,151], ]",189,"DRIVING"
2025-03-14 11:57:44.520,7238,"[[304,1282,145], ]",189,"DRIVING"
2025-03-14 11:57:44.521,7239,"[[312,1135,139], ]",189,"DRIVING"
2025-03-14 11:57:44.522,7240,"[[339,1095,142], ]",189,"DRIVING"
2025-03-14 11:57:44.522,7241,"[[350,1432,200], ]",189,"DRIVING"
2025-03-14 11:57:44.523,7242,"[[311,1182,141], ]",189,"DRIVING"
2025-03-14 11:57:44.523,7243,"[[308,1106,50], ]",189,"DRIVING"
2025-03-14 11:57:44.559,7244,"[[333,1086,142], ]",189,"DRIVING"
2025-03-14 11:57:44.560,7245,"[[307,1126,139], ]",189,"DRIVING"
2025-03-14 11:57:44.560,7246,"[[343,1117,151], [341,1117,52], ]",190,"DRIVING"
2025-03-14 11:57:44.561,7247,"[[368,1059,140], ]",189,"DRIVING"
2025-03-14 11:57:44.562,7248,"[[355,1148,52], ]",189,"DRIVING"
2025-03-14 11:57:44.562,7249,"[[308,1173,141], ]",189,"DRIVING"
2025-03-14 11:57:44.562,7250,"[[303,1097,50], ]",189,"DRIVING"
2025-03-14 11:57:44.601,7251,"[[296,1261,145], ]",189,"DRIVING"
2025-03-14 11:57:44.601,7252,"[[336,1106,151], [337,1107,52], ]",189,"DRIVING"
2025-03-14 11:57:44.602,7253,"[[301,1116,139], ]",189,"DRIVING"
2025-03-14 11:57:44.602,7254,"[[364,1049,140], ]",189,"DRIVING"
2025-03-14 11:57:44.602,7255,"[[350,1138,52], ]",189,"DRIVING"
2025-03-14 11:57:44.603,7256,"[[306,1162,141], ]",189,"DRIVING"
2025-03-14 11:57:44.603,7257,"[[300,1087,50], ]",189,"DRIVING"
2025-03-14 11:57:44.640,7258,"[[296,1106,139], ]",189,"DRIVING"
2025-03-14 11:57:44.641,7259,"[[331,1094,151], ]",189,"DRIVING"
2025-03-14 11:57:44.641,7260,"[[360,1040,140], ]",189,"DRIVING"
2025-03-14 11:57:44.641,7261,"[[327,1065,142], ]",189,"DRIVING"
2025-03-14 11:57:44.643,7262,"[[345,1128,52], [346,1128,142], ]",214,"DRIVING"
2025-03-14 11:57:44.643,7263,"[[302,1153,141], ]",189,"DRIVING"
2025-03-14 11:57:44.643,7264,"[[297,1078,50], [296,1078,200], ]",183,"DRIVING"
2025-03-14 11:57:44.680,7265,"[[324,1082,151], ]",189,"DRIVING"
2025-03-14 11:57:44.681,7266,"[[355,1031,140], [353,1031,151], ]",214,"DRIVING"
2025-03-14 11:57:44.681,7267,"[[291,1096,139], ]",189,"DRIVING"
2025-03-14 11:57:44.682,7268,"[[324,1055,142], ]",189,"DRIVING"
2025-03-14 11:57:44.683,7269,"[[301,1139,141], ]",189,"DRIVING"
2025-03-14 11:57:44.683,7270,"[[290,1068,50], ]",189,"DRIVING"
2025-03-14 11:57:44.719,7271,"[[286,1228,145], ]",187,"DRIVING"
2025-03-14 11:57:44.720,7272,"[[286,1086,139], ]",187,"DRIVING"
2025-03-14 11:57:44.720,7273,"[[319,1071,151], ]",187,"DRIVING"
2025-03-14 11:57:44.721,7274,"[[321,1047,142], ]",187,"DRIVING"
2025-03-14 11:57:44.721,7275,"[[352,1024,140], ]",187,"DRIVING"
2025-03-14 11:57:44.723,7276,"[[296,1130,141], ]",187,"DRIVING"
2025-03-14 11:57:44.724,7277,"[[286,1058,50], ]",187,"DRIVING"
2025-03-14 11:57:44.760,7278,"[[284,1216,145], ]",187,"DRIVING"
2025-03-14 11:57:44.760,7279,"[[313,1060,151], ]",187,"DRIVING"
2025-03-14 11:57:44.761,7280,"[[282,1076,139], ]",187,"DRIVING"
2025-03-14 11:57:44.762,7281,"[[320,1038,142], ]",187,"DRIVING"
2025-03-14 11:57:44.763,7282,"[[346,1014,140], ]",187,"DRIVING"
2025-03-14 11:57:44.763,7283,"[[334,1097,52], ]",187,"DRIVING"
2025-03-14 11:57:44.763,7284,"[[295,1119,141], ]",187,"DRIVING"
2025-03-14 11:57:44.764,7285,"[[283,1050,50], ]",187,"DRIVING"
2025-03-14 11:57:44.798,7286,"[[317,1029,142], ]",187,"DRIVING"
2025-03-14 11:57:44.798,7287,"[[282,1206,145], ]",187,"DRIVING"
2025-03-14 11:57:44.799,7288,"[[307,1047,151], [309,1047,139], ]",213,"DRIVING"
2025-03-14 11:57:44.799,7289,"[[278,1067,139], ]",187,"DRIVING"
2025-03-14 11:57:44.800,7290,"[[343,1005,140], ]",187,"DRIVING"
2025-03-14 11:57:44.801,7291,"[[332,1088,52], ]",187,"DRIVING"
2025-03-14 11:57:44.801,7292,"[[291,1110,141], ]",187,"DRIVING"
2025-03-14 11:57:44.801,7293,"[[280,1041,50], ]",187,"DRIVING"
2025-03-14 11:57:44.835,7294,"[[280,1195,145], ]",187,"DRIVING"
2025-03-14 11:57:44.836,7295,"[[314,1021,142], ]",187,"DRIVING"
2025-03-14 11:57:44.836,7296,"[[301,1035,151], ]",187,"DRIVING"
2025-03-14 11:57:44.837,7297,"[[275,1056,139], ]",187,"DRIVING"
2025-03-14 11:57:44.837,7298,"[[339,997,140], ]",187,"DRIVING"
2025-03-14 11:57:44.838,7299,"[[325,1363,200], ]",187,"DRIVING"
2025-03-14 11:57:44.838,7300,"[[331,1079,52], ]",187,"DRIVING"
2025-03-14 11:57:44.839,7301,"[[290,1098,141], ]",187,"DRIVING"
2025-03-14 11:57:44.839,7302,"[[277,1033,50], ]",187,"DRIVING"
2025-03-14 11:57:44.878,7303,"[[270,1046,139], ]",187,"DRIVING"
2025-03-14 11:57:44.878,7304,"[[278,1184,145], ]",187,"DRIVING"
2025-03-14 11:57:44.879,7305,"[[313,1012,142], ]",187,"DRIVING"
2025-03-14 11:57:44.879,7306,"[[335,990,140], ]",187,"DRIVING"
2025-03-14 11:57:44.880,7307,"[[329,1070,52], ]",187,"DRIVING"
2025-03-14 11:57:44.880,7308,"[[288,1088,141], ]",187,"DRIVING"
2025-03-14 11:57:44.916,7309,"[[279,1173,145], ]",187,"DRIVING"
2025-03-14 11:57:44.917,7310,"[[314,1004,142], ]",187,"DRIVING"
2025-03-14 11:57:44.918,7311,"[[321,1343,200], ]",187,"DRIVING"
2025-03-14 11:57:44.918,7312,"[[331,977,140], ]",187,"DRIVING"
2025-03-14 11:57:44.918,7313,"[[329,1062,52], ]",187,"DRIVING"
2025-03-14 11:57:44.919,7314,"[[286,1079,141], ]",187,"DRIVING"
2025-03-14 11:57:44.920,7315,"[[267,1014,50], ]",187,"DRIVING"
2025-03-14 11:57:44.956,7316,"[[276,1163,145], ]",187,"DRIVING"
